ufcstats_fighter_id,ufcstats_url,name,record,dob,height_in,reach_in,stance,fetched_at
6b453bc35a823c3f,http://ufcstats.com/fighter-details/6b453bc35a823c3f,Jack Della Maddalena,18-3-0,1996-09-10,71.0,73.0,Switch,2026-02-24T04:59:07.899408+00:00
cea51876d8a514a0,http://ufcstats.com/fighter-details/cea51876d8a514a0,Jack Duffy,7-1-0,1995-10-02,67.0,69.0,Switch,2026-02-24T05:02:48.030637+00:00
0a1942069c9ad6b6,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,Jack Hermansson,24-10-0,1988-06-10,73.0,77.0,Orthodox,2026-02-24T04:56:48.021377+00:00
a9da3158dd2c2b5a,http://ufcstats.com/fighter-details/a9da3158dd2c2b5a,Jack Jenkins,14-4-0,1993-11-03,67.0,68.0,Switch,2026-02-24T05:01:38.056094+00:00
045f25b3a4c08e81,http://ufcstats.com/fighter-details/045f25b3a4c08e81,Jack Marshman,23-10-0,1989-12-19,72.0,73.0,Orthodox,2026-02-24T04:56:40.567140+00:00
2c6e81426dd7573c,http://ufcstats.com/fighter-details/2c6e81426dd7573c,Jack May,9-3-0,1981-04-14,80.0,,Switch,2026-02-24T04:57:34.226796+00:00
237187ed9f419285,http://ufcstats.com/fighter-details/237187ed9f419285,Jack McGlaughlin,1-4-0,,,,Orthodox,2026-02-24T04:57:21.793735+00:00
38fccd44d669bb2f,http://ufcstats.com/fighter-details/38fccd44d669bb2f,Jack Morrison,0-3-0,,71.0,,,2026-02-24T04:57:50.963235+00:00
53e533db1b8e9712,http://ufcstats.com/fighter-details/53e533db1b8e9712,Jack Nilson,2-6-0,,,,,2026-02-24T04:58:32.374564+00:00
b8a85389d115e35a,http://ufcstats.com/fighter-details/b8a85389d115e35a,Jack Shore,17-3-0,1995-02-06,68.0,71.0,Orthodox,2026-02-24T05:02:04.423863+00:00
4985113c0928aa62,http://ufcstats.com/fighter-details/4985113c0928aa62,Jackie Lee,0-1-0,,,,,2026-02-24T04:58:15.084642+00:00
3eeec2f53cebdf12,http://ufcstats.com/fighter-details/3eeec2f53cebdf12,Jackson McVey,6-2-0,1999-03-25,76.0,77.0,Southpaw,2026-02-24T04:57:57.334162+00:00
637bd06c32219f0b,http://ufcstats.com/fighter-details/637bd06c32219f0b,Jacob Kilburn,8-4-0,1995-06-28,69.0,72.0,Orthodox,2026-02-24T04:58:54.569090+00:00
d4270315cbcf2569,http://ufcstats.com/fighter-details/d4270315cbcf2569,Jacob Malkoun,9-3-0,1995-08-26,69.0,73.0,Orthodox,2026-02-24T05:02:58.015801+00:00
9bff1b4c37ebbede,http://ufcstats.com/fighter-details/9bff1b4c37ebbede,Jacob Noe,3-11-0 (1 NC),1980-07-29,,,,2026-02-24T05:01:09.880645+00:00
f7faf5b19e0dec2e,http://ufcstats.com/fighter-details/f7faf5b19e0dec2e,Jacob Rosales,13-7-0,1995-07-28,71.0,74.0,Orthodox,2026-02-24T05:03:53.797755+00:00
f6f2ea21a67be3a7,http://ufcstats.com/fighter-details/f6f2ea21a67be3a7,Jacob Silva,6-4-0,1988-02-23,65.0,67.0,Orthodox,2026-02-24T05:03:51.526817+00:00
6f81b6de2557739a,http://ufcstats.com/fighter-details/6f81b6de2557739a,Jacob Volkmann,19-7-0,1980-09-05,69.0,71.0,Southpaw,2026-02-24T04:59:15.358989+00:00
85497ffd934ecf7e,http://ufcstats.com/fighter-details/85497ffd934ecf7e,Jacobe Smith,12-0-0,1996-01-17,70.0,72.0,Southpaw,2026-02-24T04:59:45.107901+00:00
08b01ed84044c6bc,http://ufcstats.com/fighter-details/08b01ed84044c6bc,Jacobi Jones,6-2-0,1996-05-24,69.0,72.0,Orthodox,2026-02-24T04:56:46.999605+00:00
e3964ece586e0635,http://ufcstats.com/fighter-details/e3964ece586e0635,Jacqueline Cavalcanti,10-1-0,1997-08-29,68.0,70.0,Orthodox,2026-02-24T05:03:22.682028+00:00
222d6b547de2e035,http://ufcstats.com/fighter-details/222d6b547de2e035,Jadson Costa,22-8-0 (1 NC),1980-11-18,67.0,,Orthodox,2026-02-24T04:57:19.697237+00:00
bbb15f301e4a490a,http://ufcstats.com/fighter-details/bbb15f301e4a490a,Jae Suk Lim,17-6-0,1979-11-09,69.0,,Orthodox,2026-02-24T05:02:11.914117+00:00
fe1595732dfb08fc,http://ufcstats.com/fighter-details/fe1595732dfb08fc,JaeHyun Park,8-4-0,2001-12-10,68.0,73.0,Orthodox,2026-02-24T05:04:06.329077+00:00
65adf3856c4d9256,http://ufcstats.com/fighter-details/65adf3856c4d9256,Jafel Filho,17-4-0,1993-05-05,67.0,68.0,Orthodox,2026-02-24T04:58:56.874272+00:00
4c88a1db5a46c6a4,http://ufcstats.com/fighter-details/4c88a1db5a46c6a4,Jai Herbert,13-6-1,1988-05-13,73.0,77.0,Orthodox,2026-02-24T04:58:22.894141+00:00
41e83a89929d1327,http://ufcstats.com/fighter-details/41e83a89929d1327,Jailton Almeida,22-5-0,1991-06-26,75.0,79.0,Orthodox,2026-02-24T04:58:00.509975+00:00
4438482bd1d5a029,http://ufcstats.com/fighter-details/4438482bd1d5a029,Jaime Alvarez,6-1-0,1988-03-08,68.0,69.0,Orthodox,2026-02-24T04:58:06.038738+00:00
805ad1801eb26abb,http://ufcstats.com/fighter-details/805ad1801eb26abb,Jaime Jara,38-18-0 (1 NC),1969-08-02,73.0,,Southpaw,2026-02-24T04:59:39.379901+00:00
3edf45e1717fa764,http://ufcstats.com/fighter-details/3edf45e1717fa764,Jaimelene Nievera,7-4-0,1984-10-28,65.0,,Orthodox,2026-02-24T04:57:57.313302+00:00
f14fbb2e55da044c,http://ufcstats.com/fighter-details/f14fbb2e55da044c,Jair De Oliveira,6-1-0,1996-05-09,69.0,69.0,,2026-02-24T05:03:42.865372+00:00
431262bbc69215dc,http://ufcstats.com/fighter-details/431262bbc69215dc,Jair Farias,10-1-0,1993-03-16,73.0,76.0,Orthodox,2026-02-24T04:58:04.447506+00:00
2cd428e9606856fd,http://ufcstats.com/fighter-details/2cd428e9606856fd,Jairzinho Rozenstruik,15-6-0,1988-03-17,74.0,78.0,Orthodox,2026-02-24T04:57:34.852288+00:00
92fa1401b7927da3,http://ufcstats.com/fighter-details/92fa1401b7927da3,Jake Collier,13-10-0,1988-10-25,75.0,78.0,Orthodox,2026-02-24T05:00:10.113999+00:00
d81ac739417d7f53,http://ufcstats.com/fighter-details/d81ac739417d7f53,Jake Ellenberger,31-15-0,1985-03-28,69.0,71.0,Orthodox,2026-02-24T05:03:08.897045+00:00
60a42bf82447c919,http://ufcstats.com/fighter-details/60a42bf82447c919,Jake Hadley,11-4-0,1996-08-03,67.0,70.0,Southpaw,2026-02-24T04:58:51.353064+00:00
e57fdbea1b828202,http://ufcstats.com/fighter-details/e57fdbea1b828202,Jake Hecht,11-4-0,1984-02-09,72.0,73.0,Orthodox,2026-02-24T05:03:25.648271+00:00
33e00249ef08d3a4,http://ufcstats.com/fighter-details/33e00249ef08d3a4,Jake Lindsey,12-7-0,1986-06-21,71.0,,Switch,2026-02-24T04:57:44.610169+00:00
a845f0735bc67405,http://ufcstats.com/fighter-details/a845f0735bc67405,Jake Matthews,22-8-0,1994-08-19,71.0,73.0,Orthodox,2026-02-24T05:01:35.598132+00:00
20bcc9966affb19c,http://ufcstats.com/fighter-details/20bcc9966affb19c,Jake O'Brien,15-4-0,1984-09-25,75.0,76.0,Orthodox,2026-02-24T04:57:18.169439+00:00
4f2fcbefb668689d,http://ufcstats.com/fighter-details/4f2fcbefb668689d,Jake Rosholt,12-5-0 (1 NC),1982-02-09,73.0,,Orthodox,2026-02-24T04:58:25.199072+00:00
fe435e440b5de0ff,http://ufcstats.com/fighter-details/fe435e440b5de0ff,Jake Shields,31-9-1 (1 NC),1979-01-09,72.0,72.0,Orthodox,2026-02-24T05:04:06.733113+00:00
ad044be25c94dcfd,http://ufcstats.com/fighter-details/ad044be25c94dcfd,Jakob Lovstad,11-4-0,1979-12-28,75.0,,Orthodox,2026-02-24T05:01:44.351898+00:00
6902fcf0610dd303,http://ufcstats.com/fighter-details/6902fcf0610dd303,Jakub Wiklacz,18-3-2,1996-09-10,70.0,72.0,Orthodox,2026-02-24T04:59:04.284563+00:00
4d8fa64202cee4c1,http://ufcstats.com/fighter-details/4d8fa64202cee4c1,Jalin Turner,15-9-0,1995-05-18,75.0,77.0,Southpaw,2026-02-24T04:58:23.832535+00:00
5444c5a201d3ee5a,http://ufcstats.com/fighter-details/5444c5a201d3ee5a,Jamahal Hill,12-4-0 (1 NC),1991-05-19,76.0,79.0,Southpaw,2026-02-24T04:58:33.233523+00:00
f41b9f5efc7162d6,http://ufcstats.com/fighter-details/f41b9f5efc7162d6,Jamal Pogues,11-5-0,1995-12-01,75.0,77.0,Orthodox,2026-02-24T05:03:47.461908+00:00
e00a3dee329a51f7,http://ufcstats.com/fighter-details/e00a3dee329a51f7,Jamall Emmers,22-8-0,1989-07-24,70.0,74.0,Orthodox,2026-02-24T05:03:18.044673+00:00
883922e5cd6d8473,http://ufcstats.com/fighter-details/883922e5cd6d8473,Jameel Massouh,26-9-0,1984-09-12,70.0,72.0,Orthodox,2026-02-24T04:59:49.903692+00:00
1dda22d0ac3d1271,http://ufcstats.com/fighter-details/1dda22d0ac3d1271,Jamelle Jones,7-5-0,1988-01-31,72.0,75.0,Orthodox,2026-02-24T04:57:13.885510+00:00
c06a5c95f1169c0b,http://ufcstats.com/fighter-details/c06a5c95f1169c0b,James Barnes,14-5-0,1982-05-28,68.0,71.0,Orthodox,2026-02-24T05:02:20.675454+00:00
984d15d5dc7bfcf9,http://ufcstats.com/fighter-details/984d15d5dc7bfcf9,James Bochnovic,8-3-0,1989-02-13,76.0,81.0,Orthodox,2026-02-24T05:00:51.811932+00:00
fcd8b623892b9a10,http://ufcstats.com/fighter-details/fcd8b623892b9a10,James Gabert,6-4-0,,,,,2026-02-24T05:03:59.859958+00:00
f74e037b97917027,http://ufcstats.com/fighter-details/f74e037b97917027,James Giboo,13-5-0,1978-01-06,71.0,,Orthodox,2026-02-24T05:03:52.554016+00:00
2db65fc038c0018e,http://ufcstats.com/fighter-details/2db65fc038c0018e,James Gray,4-1-0,1987-10-25,69.0,,Orthodox,2026-02-24T04:57:35.538320+00:00
1f77fce698e80488,http://ufcstats.com/fighter-details/1f77fce698e80488,James Hammortree,6-3-0,1983-11-29,75.0,,Orthodox,2026-02-24T04:57:16.208909+00:00
19a8cce18a1cef9e,http://ufcstats.com/fighter-details/19a8cce18a1cef9e,James Head,9-4-0,1984-02-09,73.0,73.0,Orthodox,2026-02-24T04:57:08.383953+00:00
a7f4d0902bb64092,http://ufcstats.com/fighter-details/a7f4d0902bb64092,James Irvin,17-10-0 (2 NC),1978-09-12,74.0,75.0,Orthodox,2026-02-24T05:01:35.276210+00:00
8f6a18831a120817,http://ufcstats.com/fighter-details/8f6a18831a120817,James Krause,28-9-0,1986-06-04,74.0,73.0,Orthodox,2026-02-24T04:59:59.459186+00:00
863d06a7ef8bc98c,http://ufcstats.com/fighter-details/863d06a7ef8bc98c,James Lee,15-3-0 (1 NC),1973-09-22,71.0,,Southpaw,2026-02-24T04:59:46.341783+00:00
93b2b7caa457cbea,http://ufcstats.com/fighter-details/93b2b7caa457cbea,James Llontop,14-5-0,1999-08-02,72.0,73.0,Orthodox,2026-02-24T05:00:11.926135+00:00
cac08b8685387ca5,http://ufcstats.com/fighter-details/cac08b8685387ca5,James McSweeney,15-15-0,1980-10-24,76.0,77.0,Switch,2026-02-24T05:02:39.741796+00:00
c06a9b48d4132c8e,http://ufcstats.com/fighter-details/c06a9b48d4132c8e,James Moontasri,9-5-0,1988-04-10,70.0,71.0,Switch,2026-02-24T05:02:20.811435+00:00
8d5350fa18b79e9a,http://ufcstats.com/fighter-details/8d5350fa18b79e9a,James Mulheron,11-2-0,1988-02-20,70.0,73.0,Orthodox,2026-02-24T04:59:56.694045+00:00
e9ec08ebb3f92aa3,http://ufcstats.com/fighter-details/e9ec08ebb3f92aa3,James Reese,11-10-0,1980-12-21,69.0,,,2026-02-24T05:03:31.986665+00:00
f5431394fb284bb9,http://ufcstats.com/fighter-details/f5431394fb284bb9,James Te Huna,16-9-0,1981-09-29,74.0,75.0,Orthodox,2026-02-24T05:03:48.741090+00:00
5befa793316d3469,http://ufcstats.com/fighter-details/5befa793316d3469,James Terry,19-9-0,1981-03-16,70.0,,Orthodox,2026-02-24T04:58:43.950025+00:00
9e30f69cc0869301,http://ufcstats.com/fighter-details/9e30f69cc0869301,James Thompson,20-16-0 (1 NC),1978-12-16,77.0,,Orthodox,2026-02-24T05:01:13.829029+00:00
d10b35152277cf98,http://ufcstats.com/fighter-details/d10b35152277cf98,James Toney,0-1-0,1968-08-24,69.0,,Orthodox,2026-02-24T05:02:51.711735+00:00
6256b2b1562cb8e1,http://ufcstats.com/fighter-details/6256b2b1562cb8e1,James Vick,13-5-0,1987-02-23,75.0,76.0,Orthodox,2026-02-24T04:58:53.782948+00:00
6291decf7f3b6608,http://ufcstats.com/fighter-details/6291decf7f3b6608,James Wade,4-11-0,1972-02-08,70.0,,,2026-02-24T04:58:53.882826+00:00
4078de7181a19142,http://ufcstats.com/fighter-details/4078de7181a19142,James Wallace,5-2-0,1992-11-17,70.0,69.0,Orthodox,2026-02-24T04:57:58.946469+00:00
852454c572675334,http://ufcstats.com/fighter-details/852454c572675334,James Wilks,7-4-0,1978-05-04,73.0,75.0,Orthodox,2026-02-24T04:59:44.932892+00:00
4b4fc3ddc307bc73,http://ufcstats.com/fighter-details/4b4fc3ddc307bc73,James Zikic,21-10-2,1977-03-01,74.0,,Orthodox,2026-02-24T04:58:20.498075+00:00
f0fad0e9f3b65752,http://ufcstats.com/fighter-details/f0fad0e9f3b65752,Jamey Simmons,7-4-0,1992-09-11,66.0,70.0,Orthodox,2026-02-24T05:03:42.239287+00:00
5c637af9472ae7cc,http://ufcstats.com/fighter-details/5c637af9472ae7cc,Jamey-Lyn Horth,9-2-0,1990-03-30,67.0,66.0,Orthodox,2026-02-24T04:58:44.417745+00:00
6b64db453edf4c50,http://ufcstats.com/fighter-details/6b64db453edf4c50,Jamie Colleen,4-1-0,1985-11-02,63.0,65.0,Orthodox,2026-02-24T04:59:08.808915+00:00
882d62561063a927,http://ufcstats.com/fighter-details/882d62561063a927,Jamie Moyle,4-3-0,1989-03-17,61.0,65.0,Orthodox,2026-02-24T04:59:49.810699+00:00
af9f42e6894047fc,http://ufcstats.com/fighter-details/af9f42e6894047fc,Jamie Mullarkey,18-9-0,1994-08-17,72.0,74.0,Orthodox,2026-02-24T05:01:48.289589+00:00
830f60497fab345a,http://ufcstats.com/fighter-details/830f60497fab345a,Jamie Pickett,13-11-0,1988-08-29,74.0,80.0,Orthodox,2026-02-24T04:59:42.407704+00:00
a54fc2d6fc224dc3,http://ufcstats.com/fighter-details/a54fc2d6fc224dc3,Jamie Varner,21-11-1 (2 NC),1984-10-12,68.0,71.0,Orthodox,2026-02-24T05:01:27.929699+00:00
85248da6e9e2f7e7,http://ufcstats.com/fighter-details/85248da6e9e2f7e7,Jamie Yager,8-4-0,1983-11-29,73.0,,Orthodox,2026-02-24T04:59:44.910165+00:00
99df7d0a2a08a8a8,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,Jan Blachowicz,29-11-2,1983-02-24,74.0,78.0,Orthodox,2026-02-24T05:01:05.946476+00:00
3317823959d32a05,http://ufcstats.com/fighter-details/3317823959d32a05,Jan Finney,11-12-0,1980-04-18,68.0,,Orthodox,2026-02-24T04:57:43.606397+00:00
bd4389b71fdc0ce2,http://ufcstats.com/fighter-details/bd4389b71fdc0ce2,Jan Nortje,2-6-0,1975-04-11,73.0,,Southpaw,2026-02-24T05:02:14.360725+00:00
4784a5b4a452464a,http://ufcstats.com/fighter-details/4784a5b4a452464a,Janaina Silva,5-1-0,1992-02-16,61.0,60.0,Orthodox,2026-02-24T04:58:11.714536+00:00
0d09efd31eb9fadf,http://ufcstats.com/fighter-details/0d09efd31eb9fadf,Jansey Silva,7-2-0,1995-05-30,74.0,67.0,Orthodox,2026-02-24T04:56:50.484141+00:00
bc7d1ad49fcb2d08,http://ufcstats.com/fighter-details/bc7d1ad49fcb2d08,Jaqueline Amorim,10-2-0,1995-06-24,63.0,68.0,Orthodox,2026-02-24T05:02:13.514000+00:00
13a0275fa13c4d26,http://ufcstats.com/fighter-details/13a0275fa13c4d26,Jared Cannonier,18-9-0,1984-03-16,71.0,77.0,Switch,2026-02-24T04:56:57.350163+00:00
c730a0be691dc081,http://ufcstats.com/fighter-details/c730a0be691dc081,Jared Gooden,23-10-0,1993-12-05,72.0,77.0,Orthodox,2026-02-24T05:02:34.596482+00:00
7026eca45f65377b,http://ufcstats.com/fighter-details/7026eca45f65377b,Jared Gordon,21-8-0 (1 NC),1988-09-06,69.0,68.0,Orthodox,2026-02-24T04:59:16.141833+00:00
23459ee7e373b98f,http://ufcstats.com/fighter-details/23459ee7e373b98f,Jared Hamman,14-6-0,1982-03-07,75.0,75.0,Orthodox,2026-02-24T04:57:21.806446+00:00
edad57b3dddf2168,http://ufcstats.com/fighter-details/edad57b3dddf2168,Jared Papazian,20-13-0 (1 NC),1988-02-01,68.0,67.0,Southpaw,2026-02-24T05:03:37.503145+00:00
c4b6099f0d25f75e,http://ufcstats.com/fighter-details/c4b6099f0d25f75e,Jared Rollins,8-4-0,1977-01-26,69.0,,Orthodox,2026-02-24T05:02:31.247372+00:00
91ea901c458e95dd,http://ufcstats.com/fighter-details/91ea901c458e95dd,Jared Rosholt,14-4-0,1986-08-04,74.0,75.0,Orthodox,2026-02-24T05:00:07.901043+00:00
2b68d9f125d07b42,http://ufcstats.com/fighter-details/2b68d9f125d07b42,Jared Vanderaa,12-10-0,1992-05-12,76.0,80.0,Orthodox,2026-02-24T04:57:32.438815+00:00
8614b7134913f5d5,http://ufcstats.com/fighter-details/8614b7134913f5d5,Jarjis Danho,7-1-1 (1 NC),1983-10-15,75.0,74.0,Orthodox,2026-02-24T04:59:46.283538+00:00
082eba4cd80f736f,http://ufcstats.com/fighter-details/082eba4cd80f736f,Jarno Errens,14-6-1,1994-11-17,71.0,73.0,Orthodox,2026-02-24T04:56:45.892296+00:00
81d9df19e255b8b6,http://ufcstats.com/fighter-details/81d9df19e255b8b6,Jarred Brooks,13-2-0,1993-05-02,63.0,62.0,Switch,2026-02-24T04:59:41.414380+00:00
849d15ed7e3a0e97,http://ufcstats.com/fighter-details/849d15ed7e3a0e97,Jarrod Kwitty,2-2-0,,68.0,,,2026-02-24T04:59:44.092932+00:00
a9e260472d321361,http://ufcstats.com/fighter-details/a9e260472d321361,Jasmine Jasudavicius,14-4-0,1989-03-01,67.0,68.0,Orthodox,2026-02-24T05:01:38.373000+00:00
b2f743746e8dcfa2,http://ufcstats.com/fighter-details/b2f743746e8dcfa2,Jason Black,23-4-1,1972-07-15,68.0,,Orthodox,2026-02-24T05:01:54.256581+00:00
619d807fa54ae8f7,http://ufcstats.com/fighter-details/619d807fa54ae8f7,Jason Blackford,3-3-0,,,,,2026-02-24T04:58:52.625795+00:00
497ba5b12a4bfc47,http://ufcstats.com/fighter-details/497ba5b12a4bfc47,Jason Brilz,22-6-1,1975-07-07,71.0,71.0,Orthodox,2026-02-24T04:58:14.916473+00:00
a6fd2173d5e2d7f0,http://ufcstats.com/fighter-details/a6fd2173d5e2d7f0,Jason Day,19-12-0,1981-05-19,72.0,72.0,Orthodox,2026-02-24T05:01:32.237824+00:00
6ceff86fae4f6b3b,http://ufcstats.com/fighter-details/6ceff86fae4f6b3b,Jason DeLucia,33-21-1,1969-07-24,71.0,,Southpaw,2026-02-24T04:59:10.854763+00:00
fa8b9e6b0c2269f8,http://ufcstats.com/fighter-details/fa8b9e6b0c2269f8,Jason Dent,22-13-0,1980-06-12,70.0,71.0,Orthodox,2026-02-24T05:03:56.723679+00:00
adea9f0090aa8e14,http://ufcstats.com/fighter-details/adea9f0090aa8e14,Jason Fairn,4-5-0,,73.0,,,2026-02-24T05:01:45.676014+00:00
5870bd1eadf4f322,http://ufcstats.com/fighter-details/5870bd1eadf4f322,Jason Freeman,6-4-0 (1 NC),1976-09-02,74.0,,,2026-02-24T04:58:39.010685+00:00
91720876db0ee468,http://ufcstats.com/fighter-details/91720876db0ee468,Jason Gilliam,14-9-0,1972-10-31,72.0,,Orthodox,2026-02-24T05:00:04.513032+00:00
5ca158b1cc9cb242,http://ufcstats.com/fighter-details/5ca158b1cc9cb242,Jason Godsey,16-16-0,1964-01-01,74.0,,Orthodox,2026-02-24T04:58:45.074352+00:00
e45cfa47f504033a,http://ufcstats.com/fighter-details/e45cfa47f504033a,Jason Gonzalez,11-5-0,1990-02-28,74.0,74.0,Southpaw,2026-02-24T05:03:22.373579+00:00
ce25b4ed82b1811b,http://ufcstats.com/fighter-details/ce25b4ed82b1811b,Jason Guida,19-28-0 (2 NC),1977-08-04,70.0,,,2026-02-24T05:02:47.331212+00:00
e5d03e4d966126bd,http://ufcstats.com/fighter-details/e5d03e4d966126bd,Jason High,21-6-0,1981-10-12,68.0,73.0,Southpaw,2026-02-24T05:03:26.509971+00:00
05a0556072931f01,http://ufcstats.com/fighter-details/05a0556072931f01,Jason Ireland,19-9-1,1979-12-30,69.0,,Southpaw,2026-02-24T04:56:42.368229+00:00
ca8da445dfa82d56,http://ufcstats.com/fighter-details/ca8da445dfa82d56,Jason Jackson,7-2-0,1990-10-30,73.0,78.0,Orthodox,2026-02-24T05:02:39.146986+00:00
bb1a2cdad6ff34db,http://ufcstats.com/fighter-details/bb1a2cdad6ff34db,Jason Knight,20-5-0,1992-07-14,70.0,71.0,Orthodox,2026-02-24T05:02:11.574148+00:00
5be86bb2f78fef2f,http://ufcstats.com/fighter-details/5be86bb2f78fef2f,Jason Lambert,26-13-0,1975-06-03,75.0,75.0,Orthodox,2026-02-24T04:58:43.944181+00:00
2be6596a9db33bf5,http://ufcstats.com/fighter-details/2be6596a9db33bf5,Jason MacDonald,25-16-0,1975-06-03,75.0,80.0,Orthodox,2026-02-24T04:57:33.713650+00:00
8336d7a85ce45481,http://ufcstats.com/fighter-details/8336d7a85ce45481,Jason McLean,6-7-0,1977-06-03,65.0,,,2026-02-24T04:59:42.702185+00:00
f53fb9d9e57cc38e,http://ufcstats.com/fighter-details/f53fb9d9e57cc38e,Jason Medina,21-15-1,,69.0,,,2026-02-24T05:03:48.358085+00:00
b2f88c04c4dd43ce,http://ufcstats.com/fighter-details/b2f88c04c4dd43ce,Jason Miller,23-10-0 (1 NC),1980-12-24,73.0,,Orthodox,2026-02-24T05:01:54.454834+00:00
459e4dc69ec669b2,http://ufcstats.com/fighter-details/459e4dc69ec669b2,Jason Novelli,11-3-1,1979-06-08,72.0,,Orthodox,2026-02-24T04:58:08.759708+00:00
02500fb9fd79a974,http://ufcstats.com/fighter-details/02500fb9fd79a974,Jason Reinhardt,20-3-0,1969-10-31,66.0,,Orthodox,2026-02-24T04:56:37.400141+00:00
995af04c697d78b7,http://ufcstats.com/fighter-details/995af04c697d78b7,Jason Riley,10-7-0,1975-09-22,78.0,,,2026-02-24T05:01:00.050493+00:00
4ac1ecf8ce59ef23,http://ufcstats.com/fighter-details/4ac1ecf8ce59ef23,Jason Saggo,12-4-0,1985-11-23,71.0,71.0,Orthodox,2026-02-24T04:58:19.273488+00:00
285e32e41f61a5b1,http://ufcstats.com/fighter-details/285e32e41f61a5b1,Jason Sharp,3-3-0,,,,,2026-02-24T04:57:28.858973+00:00
cc5834a495d1ea08,http://ufcstats.com/fighter-details/cc5834a495d1ea08,Jason Suttie,0-1-0,1973-08-07,72.0,,Orthodox,2026-02-24T05:02:43.337537+00:00
ad3041e61896b975,http://ufcstats.com/fighter-details/ad3041e61896b975,Jason Tan,5-3-0,1981-12-17,70.0,,Orthodox,2026-02-24T05:01:45.232205+00:00
f0264252e191da22,http://ufcstats.com/fighter-details/f0264252e191da22,Jason Thacker,0-1-0,1975-08-18,70.0,,Orthodox,2026-02-24T05:03:41.762931+00:00
c4b9296214f4c09c,http://ufcstats.com/fighter-details/c4b9296214f4c09c,Jason Von Flue,14-12-1,1975-08-01,72.0,,Orthodox,2026-02-24T05:02:31.468368+00:00
5f3805dda9661cba,http://ufcstats.com/fighter-details/5f3805dda9661cba,Jason Witt,19-9-0,1986-11-07,70.0,70.0,Orthodox,2026-02-24T04:58:49.127167+00:00
f59e9e49ef85b469,http://ufcstats.com/fighter-details/f59e9e49ef85b469,Jason Young,9-6-0,1986-06-28,69.0,73.0,Orthodox,2026-02-24T05:03:50.024964+00:00
2144954270be834d,http://ufcstats.com/fighter-details/2144954270be834d,Javi Alanis,0-4-0,,66.0,,,2026-02-24T04:57:18.451760+00:00
bbab3baf66128ae2,http://ufcstats.com/fighter-details/bbab3baf66128ae2,Javid Basharat,15-2-0 (1 NC),1995-09-07,69.0,69.0,Orthodox,2026-02-24T05:02:11.964540+00:00
4a574b8512fc1b30,http://ufcstats.com/fighter-details/4a574b8512fc1b30,Javier Reyes,22-5-0,1993-10-10,67.0,73.0,,2026-02-24T04:58:17.707774+00:00
be5cfd73617a5b1a,http://ufcstats.com/fighter-details/be5cfd73617a5b1a,Javier Vazquez,16-5-0,1977-07-16,67.0,69.0,Southpaw,2026-02-24T05:02:16.907260+00:00
683ea28a198936fe,http://ufcstats.com/fighter-details/683ea28a198936fe,Jay Cucciniello,8-1-0,1986-07-23,67.0,,Orthodox,2026-02-24T04:58:59.979628+00:00
5bb0a618ad03ac64,http://ufcstats.com/fighter-details/5bb0a618ad03ac64,Jay Hieron,23-7-0,1976-07-29,72.0,75.0,Orthodox,2026-02-24T04:58:43.366593+00:00
01fed6f61ebea01f,http://ufcstats.com/fighter-details/01fed6f61ebea01f,Jay Perrin,10-7-0,1993-06-15,67.0,67.0,Switch,2026-02-24T04:56:37.003576+00:00
53bb0d40905b87c0,http://ufcstats.com/fighter-details/53bb0d40905b87c0,Jay Silva,10-11-1,1981-05-25,74.0,,Southpaw,2026-02-24T04:58:31.837354+00:00
e60201cfab7d656d,http://ufcstats.com/fighter-details/e60201cfab7d656d,Jean Francois Lenogue,16-17-3,1972-11-29,72.0,,Orthodox,2026-02-24T05:03:26.966183+00:00
ffd3224638c01b57,http://ufcstats.com/fighter-details/ffd3224638c01b57,Jean Matsumoto,17-2-0,1999-09-09,66.0,68.0,Orthodox,2026-02-24T05:04:09.387422+00:00
52ef95b5860fb28c,http://ufcstats.com/fighter-details/52ef95b5860fb28c,Jean Silva,17-3-0,1996-12-27,67.0,69.0,Orthodox,2026-02-24T04:58:31.150758+00:00
9211aae062b799d6,http://ufcstats.com/fighter-details/9211aae062b799d6,Jean Silva,19-12-3 (1 NC),1977-10-08,66.0,,Orthodox,2026-02-24T05:00:07.853538+00:00
a3dda21be645be93,http://ufcstats.com/fighter-details/a3dda21be645be93,Jean-Paul Lebosnoyani,10-2-0,1999-01-27,71.0,72.0,Switch,2026-02-24T05:01:24.005448+00:00
93bf96be327fcd98,http://ufcstats.com/fighter-details/93bf96be327fcd98,Jeff Bedard,13-3-0,1970-02-06,66.0,,Orthodox,2026-02-24T05:00:12.062912+00:00
c9bbf1a0285a8076,http://ufcstats.com/fighter-details/c9bbf1a0285a8076,Jeff Cox,10-7-0,1968-08-02,70.0,,Orthodox,2026-02-24T05:02:38.311722+00:00
a8ea84cbe1655f0a,http://ufcstats.com/fighter-details/a8ea84cbe1655f0a,Jeff Curran,36-18-1,1977-09-02,66.0,69.0,Orthodox,2026-02-24T05:01:37.449769+00:00
97a8f39186f489db,http://ufcstats.com/fighter-details/97a8f39186f489db,Jeff Hougland,10-6-0,1978-08-02,67.0,68.0,Orthodox,2026-02-24T05:00:48.617890+00:00
