uuid,promotion_id,promotions,links,strength
05ca0794-d819-54c7-b291-8d8be7072f17,124,Quest For Glory Fighting Championships,https://www.tapology.com/fightcenter/promotions/124-quest-for-glory-fighting-championships-qfgfc,0.665479
ae8006cd-b02e-5c61-9c08-4fc463eef04f,2635,QuiBors Boxing,https://www.tapology.com/fightcenter/promotions/2635-quibors-boxing-qbb,0.687913
f61f0ea7-eb3a-5f05-8e78-f2e4292bbeb9,2785,Quicksilver Hill Sports and Entertainment,https://www.tapology.com/fightcenter/promotions/2785-quicksilver-hill-sports-and-entertainment-qhse,0.716859
12f0e7c3-d772-5eba-8a96-9f47484f9ed1,2285,Quintet,https://www.tapology.com/fightcenter/promotions/2285-quintet-mma-qmma,0.733023
20f3dae8-b4f4-5f5e-b2c3-ab1c2b9d4a5f,2232,Quito Fight Club,https://www.tapology.com/fightcenter/promotions/2232-quito-fight-club-qfc,0.723593
09b0f2cd-8450-554e-8739-be0787addba7,2893,R & E Promotions,https://www.tapology.com/fightcenter/promotions/2893-r-e-promotions-rep,0.69424
3d04cf4e-3c99-547a-a79c-dcd76779e2db,448,R U Tuff Enuff,https://www.tapology.com/fightcenter/promotions/448-r-u-tuff-enuff-rute,0.732745
7a7e32bd-569f-5308-bef7-614fb2e99d95,1301,R-1,https://www.tapology.com/fightcenter/promotions/1301-r-1-r1,0.667319
0fde5d0f-1cbe-564a-8a97-a3364fa07177,1092,R.O.D. Fighting,https://www.tapology.com/fightcenter/promotions/1092-rod-fighting-rod,0.667976
6e8adf4c-5338-5a45-9434-3a26669a75e0,3728,R2 Combat,https://www.tapology.com/fightcenter/promotions/3728-r2-combat-r2c,0.698881
1ff17e3b-ae5f-5a70-a132-466ed9e19149,3770,R3 Fighting Championship,https://www.tapology.com/fightcenter/promotions/3770-r3-championship-r3c,0.712731
8c9d040b-538a-5e60-8dbe-a76bf4c8a471,4231,RAM Fighting Championships,https://www.tapology.com/fightcenter/promotions/4231-ram-fighting-championships-ramfc,0.699205
7bcfdbce-7a6d-52e0-8cee-320b122dace9,2516,RAMPAGE Fight,https://www.tapology.com/fightcenter/promotions/2516-rampage-fight-rf,0.688962
a0a934d1-eda6-5e40-89ef-f1f959b51ece,3217,RB3 Sports,https://www.tapology.com/fightcenter/promotions/3217-rb3-sports-rb3,0.682513
155c6d7d-2617-5db4-8a0d-dba24a65ee51,4280,RBK Promotions,https://www.tapology.com/fightcenter/promotions/4280-rbk-promotions-rbk,0.67327
7887d862-632b-5c88-bb5b-c661df18bdbf,2165,RCC Boxing Promotions,https://www.tapology.com/fightcenter/promotions/2165-rcc-boxing-promotions-rcc,0.670238
f11295cf-80c5-5070-87d9-a8a7052d574b,4175,RCS Promotions,https://www.tapology.com/fightcenter/promotions/4175-regional-combat-sports-promotions-rcs,0.66484
87ac2364-b565-5ba2-b916-beae27fd68f8,3700,RDR Promotions,https://www.tapology.com/fightcenter/promotions/3700-rdr-promotions-rdr,0.705313
2897ccb5-3324-5d9d-ae3e-8137a92ba770,3117,REBELS,https://www.tapology.com/fightcenter/promotions/3117-rebels-reb,0.720565
4f722735-1eb8-54a2-ac5a-098ff06bac8b,1765,REC Combat,https://www.tapology.com/fightcenter/promotions/1765-rec-combat-rec,0.693686
7014f80a-13b3-5665-ab0d-ed4fccea7299,2214,REM 93,https://www.tapology.com/fightcenter/promotions/2214-rem-93-rem,0.712029
f3245d6f-c905-54ca-9062-f9abc1efc126,4021,RFA Fight,https://www.tapology.com/fightcenter/promotions/4021-rfa-fight-rfaf,0.719296
d21200e6-11f9-5f57-a7b7-76af1c01333e,2525,RHAGE Promotions,https://www.tapology.com/fightcenter/promotions/2525-rhage-promotions-rhage,0.687063
237122ba-25a3-56b4-8c2d-f6df6dc33d30,3101,RISE,https://www.tapology.com/fightcenter/promotions/3101-rise-rise,0.684649
98aac868-3119-57d7-b0c8-98b970f693d8,2871,RISE Debut Fight Series,https://www.tapology.com/fightcenter/promotions/2871-rise-debut-fight-series-rise,0.728357
c67818c2-9ab5-51b4-ac05-85ebbb960df4,1502,RISE Fighting,https://www.tapology.com/fightcenter/promotions/1502-rise-fighting-rf,0.666518
60674805-a2f4-58b7-8f2e-d02f24ad830a,1769,RMR Productions,https://www.tapology.com/fightcenter/promotions/1769-rmr-productions-rmr,0.690344
65845b5b-da41-5ba9-9b9a-45657cb0e9b8,2378,ROD FC,https://www.tapology.com/fightcenter/promotions/2378-rod-fc-rod,0.67666
81d77011-a0cf-5fd3-823b-553e7e2071ce,1776,RONIN MMA,https://www.tapology.com/fightcenter/promotions/1776-ronin-mma-ronin,0.732703
760f10db-c126-5e54-8765-f7897c3156c2,3598,RRR Promotions,https://www.tapology.com/fightcenter/promotions/3598-rrr-promotions-rrr,0.678742
4b46af1e-ea0f-5263-913c-3ff569c1491a,4326,RUDIS Fighting Championship,https://www.tapology.com/fightcenter/promotions/4326-rudis-fighting-championship-rfc,0.673038
b8912286-af4d-54bb-b00c-171d703f1713,1867,RUDO Fighting Championship,https://www.tapology.com/fightcenter/promotions/1867-rudo-fighting-championship-rudo,0.699294
adaa170f-61b2-593c-a57b-eeabd7db910e,152,RUF MMA,https://www.tapology.com/fightcenter/promotions/152-ringside-ultimo-fighting-ruf,0.727047
70364979-9c8f-594a-8b96-c5aa97203adf,3363,RV Eventos,https://www.tapology.com/fightcenter/promotions/3363-rv-eventos-rve,0.696109
58b2e508-1fed-552c-b0ff-8d73ac39a109,4189,RV Fight,https://www.tapology.com/fightcenter/promotions/4189-rv-fight-rvf,0.673488
6d41c695-35c7-59de-867c-25bcfae4e2fc,546,RaXX Ultimate Fighting,https://www.tapology.com/fightcenter/promotions/546-raxx-ultimate-fighting-raxx,0.694862
0b933173-99b3-59c0-ba08-5675b3344447,4655,Rage,https://www.tapology.com/fightcenter/promotions/4655-rage-rage,0.70371
cfc4c7df-1349-57cc-8d87-804c762dd6ba,1567,Rage Cage Promotions,https://www.tapology.com/fightcenter/promotions/1567-rage-cage-promotions-rcp,0.735745
7f670b02-7db3-5c23-9be6-4332ccd1a62e,323,Rage Fighting Series,https://www.tapology.com/fightcenter/promotions/323-rage-fighting-series-rfs,0.672555
900b77f8-9757-5f1b-9715-4ae19c60e132,234,Rage in the Cage,https://www.tapology.com/fightcenter/promotions/234-rage-in-the-cage-ritc,0.682395
f80c0b25-3f71-5377-a2f8-fc7c022a06db,493,Rage in the Cage OKC,https://www.tapology.com/fightcenter/promotions/493-rage-in-the-cage-okc-ritc-okc,0.739752
704690b1-7da7-5c09-8f9e-7c54ba9f04f7,1225,Raged MMA UK,https://www.tapology.com/fightcenter/promotions/1225-raged-mma-uk-ruk,0.715278
2e903dd1-caa1-55cb-871a-d12a6ece5ab0,2658,Raging Babe,https://www.tapology.com/fightcenter/promotions/2658-raging-babe-rb,0.713308
4c2f5b50-8dc2-56b0-bb5c-7187c7212968,310,Raging Warrior Promotions,https://www.tapology.com/fightcenter/promotions/310-raging-warrior-promotions-rwp,0.670179
b435456f-d70d-5c6d-8cde-b45c1554fc17,1890,Raging Wolf MMA,https://www.tapology.com/fightcenter/promotions/1890-raging-wolf-rw,0.667293
5362b97d-5f92-57fe-9bb6-3068f9ce29e0,4115,Ragnarok Fight Ligue,https://www.tapology.com/fightcenter/promotions/4115-ragnarok-fight-ligue-rfl,0.689688
02687e04-4f5d-5b63-96bd-327d3f198a12,2886,Ragnarok MMA,https://www.tapology.com/fightcenter/promotions/2886-ragnarok-mma-rmma,0.682155
49823a7c-9ecb-5f1b-b6f1-1849ec3f86a5,1951,Ragnarok MMA,https://www.tapology.com/fightcenter/promotions/1951-ragnarok,0.682155
5db03652-02f6-5468-b466-acf289b621d9,3838,Rajadamnern Stadium,https://www.tapology.com/fightcenter/promotions/3838-rajadamnern-stadium-rs,0.724014
91ee92d7-b39e-5518-94e6-fdbe9298ed6e,4136,Rakhmat Fighting Championship,https://www.tapology.com/fightcenter/promotions/4136-rakhmat-fighting-championship-fcr,0.716334
0b27c554-1674-50d1-9b5b-df79e6d8f256,3473,Ramil Zhalilov Promotions,https://www.tapology.com/fightcenter/promotions/3473-ramil-zhalilov-promotions-rzp,0.698678
710fdc73-d589-5344-bfd2-570c88f15b33,2255,Randall Fighter Championship,https://www.tapology.com/fightcenter/promotions/2255-randall-fighter-championship-rfc,0.739038
b3cd2e33-1550-564b-876c-0c7295153f2b,337,Ranik Ultimate Fighting Federation,https://www.tapology.com/fightcenter/promotions/337-ranik-ultimate-fighting-federation-ruff,0.713696
4c0dbf78-2eac-5cd7-a6db-4b4107028d2a,3297,Rapacz Boxing,https://www.tapology.com/fightcenter/promotions/3297-rapacz-boxing-rb,0.665789
ebaad3c0-533a-5da5-9721-9122b76da231,1487,Ravage Series,https://www.tapology.com/fightcenter/promotions/1487-ravage-series-rs,0.660976
ea303ae4-4010-5833-a564-fea4907f017d,4156,Raw Grappling Championship,https://www.tapology.com/fightcenter/promotions/4156-raw-grappling-championship-rgc,0.702983
f70f6807-b6ed-5c60-ab1e-c073c50a587d,527,RawWar Fighting Championships,https://www.tapology.com/fightcenter/promotions/527-rawwar-fighting-championships-rwfc,0.672341
a7c7032e-52de-52bc-a74b-5f00db4fa1a4,2985,Ray Events Promotions,https://www.tapology.com/fightcenter/promotions/2985-ray-events-promotions-rep,0.714638
39f8ecca-1457-5337-be51-5905a4858334,4085,Raça Fight Combat,https://www.tapology.com/fightcenter/promotions/4085-raca-fight-combat-rfc,0.723248
d84328ce-fcf9-5e07-8d0a-776a971bb43c,3013,Reaction Fighting Champion,https://www.tapology.com/fightcenter/promotions/3013-reaction-fighting-champion-rfc,0.685102
277ea3b4-a820-5a1b-b5bf-b8e8bd561556,1474,Ready 2 Fight,https://www.tapology.com/fightcenter/promotions/1474-ready-2-fight-r2f,0.723143
8d7f21dd-93a9-5445-899f-c9041e09ce88,4168,Real 13 Fight,https://www.tapology.com/fightcenter/promotions/4168-real-13-fight-r13f,0.679207
696a4ed9-d844-5ec2-959d-151af4533756,1661,Real Cage Fighting,https://www.tapology.com/fightcenter/promotions/1661-real-cage-fighting-rcf,0.677858
17c42e13-8743-5a97-825f-ccd9de3815da,595,Real Fight,https://www.tapology.com/fightcenter/promotions/595-real-fight-rf,0.69843
7a9ca08d-a0a4-5e5b-a177-27b8770c1bcb,4255,Real Fight Arena,https://www.tapology.com/fightcenter/promotions/4255-real-fight-arena,0.739167
62b603d0-a2b9-5372-8c0b-f4132c7333a9,1137,Real Fight Championship,https://www.tapology.com/fightcenter/promotions/1137-real-fight-championship-rfc,0.68275
542623e7-104b-565f-9df9-81e6d2e0d12e,753,Real Fight MMA Championship,https://www.tapology.com/fightcenter/promotions/753-real-fight-championship-rfc,0.73635
0dcf6952-b49b-5890-9151-38e3bf9c554e,4322,Real Fight Night,https://www.tapology.com/fightcenter/promotions/4322-real-fight-night-rfn,0.705547
d870397c-cc33-5834-b1ab-dcc602d5bbd1,1108,Real Fight Promotion,https://www.tapology.com/fightcenter/promotions/1108-real-fight-promotion-rfp,0.727248
400020f3-343e-5c2d-aae8-876dc072a525,1806,Real Fighting Championship,https://www.tapology.com/fightcenter/promotions/1806-real-fighting-championship-rfc,0.702223
f19c6b28-a83f-5f59-b828-c41a65c926f5,1645,Real Fighting Championship,https://www.tapology.com/fightcenter/promotions/1645-real-fighting-championship-rfc,0.702223
47fd9c36-8d2e-553f-a48a-daf81729bafb,4012,Real Fighting Championship Peru,https://www.tapology.com/fightcenter/promotions/4012-real-fighting-championship-peru-rfcp,0.677924
8bc8983b-8879-5987-87d2-465fe12acff6,225,Real Fighting Championships,https://www.tapology.com/fightcenter/promotions/225-real-fighting-championships-rfc,0.703682
7bd30946-2a55-5b1b-a909-2b01214426f3,3543,Real Fights Argentina,https://www.tapology.com/fightcenter/promotions/3543-real-fights-argentina-rfa,0.671326
498cfb85-e65c-5379-b3bd-13046422c410,1016,Real Fights League,https://www.tapology.com/fightcenter/promotions/1016-real-fights-league-rfl,0.67863
8cc7487e-8647-58d4-9776-9c2f773d786a,1186,Real Mixed Martial Arts,https://www.tapology.com/fightcenter/promotions/1186-real-mixed-martial-arts-rmma,0.723525
a8d09b1f-b6ef-5fae-bd33-3e035fff9591,3538,Real Rhythm MMA,https://www.tapology.com/fightcenter/promotions/3538-real-rhythm-mma-rrmma,0.676218
df251cf7-a5a3-5162-ba43-d7faec1a6447,1029,Real Xtreme Fighting,https://www.tapology.com/fightcenter/promotions/1029-romanian-xtreme-fighting-rxf,0.721179
899cb9ad-fed7-54f5-8983-cd81893971a4,202,Reality Cage Combat,https://www.tapology.com/fightcenter/promotions/202-reality-cage-combat-rcc,0.675775
6639faf7-8103-53b7-981b-0dc1614f6475,638,Reality Combat Fighting,https://www.tapology.com/fightcenter/promotions/638-reality-combat-fighting-rcf,0.667746
bbda3ddb-787b-589d-9551-899dfb7be2df,52,Reality Fighting,https://www.tapology.com/fightcenter/promotions/52-reality-fighting-rf,0.727228
ad1ab439-d95f-5f50-9e98-16736d6664fe,1152,Reality LLC,https://www.tapology.com/fightcenter/promotions/1152-reality-llc-rllc,0.694969
ebee0262-5122-5b40-a976-e278550d5ce3,2937,Reason Taiki Promotions,https://www.tapology.com/fightcenter/promotions/2937-reason-taiki-promotions-rtp,0.736754
bb546ae6-ae63-58a0-97d0-ec31f49b50f9,758,Rebel Fighting Championship,https://www.tapology.com/fightcenter/promotions/758-rebel-fighting-championship-rfc,0.6944
afef6edb-9f53-5ed2-b6ad-e930c592fcc9,3776,ReciFight,https://www.tapology.com/fightcenter/promotions/3776-recifight-rf,0.665651
cffa1f37-f605-5cd7-92e0-34a7a42159c6,3966,Red Boxing Promotions,https://www.tapology.com/fightcenter/promotions/3966-red-boxing-promotions-rbp,0.729619
9110e9db-0456-54c8-a384-9041da3997a7,1449,Red Cage,https://www.tapology.com/fightcenter/promotions/1449-red-cage-rc,0.673355
4f62a357-e674-540d-a447-21ae518fb98b,1816,Red City Fights Global,https://www.tapology.com/fightcenter/promotions/1816-red-city-fights-global-rcfg,0.698097
4c6c0478-348e-5809-a0ca-90e5943af85e,884,Red Cliff -sekiheki-,https://www.tapology.com/fightcenter/promotions/884-red-cliff-sekiheki-rcs,0.719334
e689d19b-12eb-5615-bf30-4ecd40c54db5,2311,Red Lions Fighting Championship,https://www.tapology.com/fightcenter/promotions/2311-red-lions-fighting-championship-rlfc,0.724003
69f75e9d-f808-5ddc-98e5-44737c287dc9,6412,Red Thunder Promotions,https://www.tapology.com/fightcenter/promotions/6412-red-thunder-promotions-rtp,0.692708
e9407b15-cc5c-552f-bd55-71dab22fd504,1794,Redemption Fighters,https://www.tapology.com/fightcenter/promotions/1794-redemption-fighters-peru-rdf,0.672265
3e9dba90-7523-5b87-9079-ba10d8898ddf,1647,Redemption Kings,https://www.tapology.com/fightcenter/promotions/1647-redemption-kings-rk,0.736959
4cf7668a-a854-5995-9986-be0e9ce284de,4048,Redenção Fight,https://www.tapology.com/fightcenter/promotions/4048-redencao-fight-mma-rfmma,0.734518
8ebd0584-5f7f-56a0-a0ef-83356ba1d9c3,3992,Refit Pro Fighters,https://www.tapology.com/fightcenter/promotions/3992-refit-pro-fighters-rpf,0.671883
ca023a0e-1792-5a3a-81d8-c84388652c3d,2884,Regos MMA,https://www.tapology.com/fightcenter/promotions/2884-regos-mma-rmma,0.73488
547b04f5-e5b0-5b92-91c9-5a22bad1436b,1472,Rei da CBX,https://www.tapology.com/fightcenter/promotions/1472-rei-da-cbx-rdcbx,0.692976
24a68ab2-5818-5694-b814-8c3767ee27f3,3659,Rei da Luta,https://www.tapology.com/fightcenter/promotions/3659-rei-da-luta,0.722588
7479b64b-e5e6-5ba1-b81d-463e49b9c60c,1383,Rei da Selva Combat,https://www.tapology.com/fightcenter/promotions/1383-rei-da-selva-combat-rdsc,0.710642
f8e8cdcf-89c1-5e0b-8ec0-8dffce97e4d4,2398,Rei do Ringue,https://www.tapology.com/fightcenter/promotions/2398-rei-do-ringue-rdr,0.706662
ac96409e-60c9-51ed-b8c5-589abc8e755a,3365,Reid Boxing Promotions,https://www.tapology.com/fightcenter/promotions/3365-reid-boxing-promotions-rbp,0.70878
2927f086-d331-5be1-9949-41d8b15cf621,1775,Reign Fighting,https://www.tapology.com/fightcenter/promotions/1775-reign-fighting-rf,0.709591
43a24977-15f5-58cd-9e0e-32174d70f2d1,1373,Reign Fighting Championships,https://www.tapology.com/fightcenter/promotions/1373-reign-fighting-championships-rfc,0.739492
f5a07155-8daf-529b-be71-598d98a255dd,2814,Reign MMA Championship,https://www.tapology.com/fightcenter/promotions/2814-reign-mma-championship-rmmac,0.729244
5fa7c385-0bf5-5b4b-9195-ce20c6b33642,347,Renaissance Mixed Martial Arts,https://www.tapology.com/fightcenter/promotions/347-renaissance-mixed-martial-arts-rmma,0.70924
2011f3a4-bb99-5cc8-aa79-53ee81380463,1809,Rendicion Fighting Championship,https://www.tapology.com/fightcenter/promotions/1809-rendicion-fighting-championship-rfc,0.712548
0821de70-4aaf-5809-9b1b-74b8f199b099,1863,Rendirse Rage,https://www.tapology.com/fightcenter/promotions/1863-rendirse-rage-rr,0.713386
e6b0a8b1-63b1-5de6-a02c-a3aa9e34769c,2481,Renegade Events,https://www.tapology.com/fightcenter/promotions/2481-renegade-events-remma,0.720128
4f6cc48b-9ab6-531b-8edc-73cb9738aaee,639,Renegades Extreme Fighting,https://www.tapology.com/fightcenter/promotions/639-renegades-extreme-fighting-ref,0.711101
a9b69874-c209-503e-a958-d8c1e51bb15c,1780,Republica MMA,https://www.tapology.com/fightcenter/promotions/1780-republica-mma-rmma,0.720505
97aa31b1-9c57-50ec-bbec-e3d7fe1284d3,3346,Republika Srpska Cage Series 1,https://www.tapology.com/fightcenter/promotions/3346-republika-srpska-cage-series-1-rscs,0.726727
1d73a8ab-1eee-58d9-9aff-ab148c6c232a,1366,Resa dei Conti,https://www.tapology.com/fightcenter/promotions/1366-resa-dei-conti-rdc,0.730078
46474a42-70e1-57f0-b293-24f8b5468d1c,3393,Resilient Fighting Championships,https://www.tapology.com/fightcenter/promotions/3393-resilient-fighting-championships-rfc,0.714124
e193575d-1abf-53dc-8cf4-79fe0b0e9354,338,Respect Fighting Championship,https://www.tapology.com/fightcenter/promotions/338-respect-fighting-championship-rfc,0.722847
39507e23-8d4c-54ca-89d2-8ffd85a22764,3661,Respect MMA,https://www.tapology.com/fightcenter/promotions/3661-respect-mma-rmma,0.684881
3e51cff3-b202-547d-ab30-b51ec4bcca0f,363,Respect in the Cage,https://www.tapology.com/fightcenter/promotions/363-respect-in-the-cage-ritc,0.665568
e81d455a-9fc0-5c1a-827f-0d7e6aa1c8b2,64,Resurrection Fighting Alliance,https://www.tapology.com/fightcenter/promotions/64-resurrection-fighting-alliance-rfa,0.672164
08d93a51-7d57-5f05-b6dc-33933788cfd8,863,Reto de Campeones,https://www.tapology.com/fightcenter/promotions/863-reto-de-campeones-rdc,0.696288
f64eba4a-968a-56ca-8c21-54fe4bc3c60a,3367,Retribution Fighting Championship,https://www.tapology.com/fightcenter/promotions/3367-retribution-fighting-championship-rfc,0.665112
c872f244-a833-5ac6-ad77-13813a7bc309,682,Return of the Coliseum,https://www.tapology.com/fightcenter/promotions/682-return-of-the-coliseum-roc,0.732007
9fd41b13-dbc4-54af-ab55-ea6ee3902708,300,Revelation Fight Organization,https://www.tapology.com/fightcenter/promotions/300-manfield-mayhem-mm,0.72465
6a2c7a08-bfd7-59c1-a95f-c93f6d73f2de,1571,Revelation Fighting Championship,https://www.tapology.com/fightcenter/promotions/1571-revelation-fighting-championship-rfc,0.698951
09d3b1d2-7718-569d-8d5b-d02d25afb676,4319,Revolt Fighting League,https://www.tapology.com/fightcenter/promotions/4319-revolt-fighting-league-rfl,0.675336
603d7122-c7d2-5e21-aa38-871390c3e4a8,1792,Revolution Amateur Fighting Championships,https://www.tapology.com/fightcenter/promotions/1792-revolution-amateur-fighting-championships-rafc,0.68784
802e592f-7273-5e81-8944-984755ae133e,1663,Revolution Cage Combat,https://www.tapology.com/fightcenter/promotions/1663-revolution-cage-combat-rcc,0.661369
76768f57-078d-5b5f-8bac-7c1fd90bfc72,183,Revolution Cage Warrior Challenge,https://www.tapology.com/fightcenter/promotions/183-throwdown-showdown-ts,0.692238
c1bfbf49-e7f4-5e5d-abbd-6be1ad50f2fb,2218,Revolution Combat Championships,https://www.tapology.com/fightcenter/promotions/2218-revolution-combat-championships-rcc,0.680069
03a688a5-6892-5cad-82db-70fdc7a246d8,3812,Revolution Elite Combat Championships,https://www.tapology.com/fightcenter/promotions/3812-revolution-elite-combat-championships-recc,0.731277
8e9cc511-a50a-52b7-bb82-9e174b16e90e,2047,Revolution Fight,https://www.tapology.com/fightcenter/promotions/2047-revolution-fight-rfmma,0.712757
676b1246-729b-538e-8ca6-e0d08c005654,874,Revolution Fight Series,https://www.tapology.com/fightcenter/promotions/874-revolution-fight-series-rfs,0.669131
af2e3bd5-f2b3-594a-ac0d-6f710fefe7d5,592,Revolution Fighting Alliance,https://www.tapology.com/fightcenter/promotions/592-revolution-fighting-alliance-rfa,0.664537
c8dc6b51-613d-5955-aacb-02f7889e847a,1041,Revolution Fighting Champion,https://www.tapology.com/fightcenter/promotions/1041-revolution-fighting-championship-rfc,0.699491
79e70498-2a62-58d3-bbb8-1b3ea2d87448,1159,Revolution MMA,https://www.tapology.com/fightcenter/promotions/1159-revolution-mma-rmma,0.722622
ffe3644e-40f1-5ca7-be0d-2ed46f6ba702,1075,Revolution MMA,https://www.tapology.com/fightcenter/promotions/1075-mma-revolution-mmar,0.722622
d3cb0753-58df-5adf-b637-a5327f38e4c4,2209,Rey De la Selva,https://www.tapology.com/fightcenter/promotions/2209-rey-de-la-selva-rdls,0.664578
8ab5c2f0-355b-5bb3-bea0-9ea14cc64fcf,2855,Rey de Reyes,https://www.tapology.com/fightcenter/promotions/2855-rey-de-reyes-rdr,0.700621
2884fd4d-7a81-5cf1-8b7d-19464e7e87e3,784,Rhein Neckar Championship,https://www.tapology.com/fightcenter/promotions/784-rhein-neckar-championship,0.724345
f66600cf-d9a2-553f-9cb7-93ebec8dba6c,616,Rhino Fighting Championship,https://www.tapology.com/fightcenter/promotions/616-rhino-fighting-championship-rfc,0.688302
9e42f4a5-6dcb-5f55-a7ab-722b7cd755ba,2598,Rhodesian Fighting Championships,https://www.tapology.com/fightcenter/promotions/2598-rhodesian-fighting-championships-rfc,0.695823
8ab08da8-a1ea-5fe9-8919-bfa35d2ef486,723,Richmond Rumble MMA,https://www.tapology.com/fightcenter/promotions/723-richmond-rumble-mma-rr,0.714895
41c53791-a9e4-5d5e-995f-743f4a59e431,141,RightLeft Entertainment,https://www.tapology.com/fightcenter/promotions/141-rightleft-entertainment-rl,0.713306
af89426b-da7d-5cc3-9301-3491a002472c,4007,Rigoro Fighting Championship,https://www.tapology.com/fightcenter/promotions/4007-rigoro-fighting-championship-rfc,0.730189
563e0dd7-8809-5f58-84d6-2cb2cc6350c8,3361,Ring Club Professional,https://www.tapology.com/fightcenter/promotions/3361-ring-club-professional-rcp,0.680309
7164862d-8607-5f32-84aa-e8e43ebd8fcd,177,Ring Extreme Combat Ultime,https://www.tapology.com/fightcenter/promotions/177-ring-extreme-combat-ultime-re,0.702543
2b00f223-1e3c-5f64-8f2e-d2bcb4a50eeb,3486,Ring Rulers,https://www.tapology.com/fightcenter/promotions/3486-ring-rulers-rr,0.688737
d4d31cea-0823-5881-b389-25e1ae175ed7,857,Ring Wars,https://www.tapology.com/fightcenter/promotions/857-ring-wars-rw,0.712745
f8a83826-3375-58d0-a2c2-aeb8248ae61d,910,Ring XF,https://www.tapology.com/fightcenter/promotions/910-ring-xf-rxf,0.738368
5f247acd-8dda-57e4-9ef7-0cf0ddb5ccef,35,Ring of Combat,https://www.tapology.com/fightcenter/promotions/35-ring-of-combat-roc,0.682576
fab59be4-b597-516f-b6fe-8b1324659bbb,21,Ring of Fire,https://www.tapology.com/fightcenter/promotions/21-ring-of-fire-rof,0.662642
27ff6431-2900-57f3-9f00-e651dd001fd1,526,Ring of Fire,https://www.tapology.com/fightcenter/promotions/526-ring-of-fire-brazil-rof,0.662642
ca4b777f-0ae4-50d8-9fb4-06687d5c7343,3439,Ringer Rage,https://www.tapology.com/fightcenter/promotions/3439-ringer-rage-rr,0.672183
a9317ad2-a7f3-55e3-a3ac-9d66c3e0c463,341,Rings of Dreams,https://www.tapology.com/fightcenter/promotions/341-rings-of-dreams-rod,0.663724
216c581b-a8fc-56c7-84f2-3f6b3326d3f0,48,Ringside MMA,https://www.tapology.com/fightcenter/promotions/48-ringside-mma-rs,0.660551
c91edbf8-7c62-522e-85eb-a7eb6ae45d6a,2668,Ringstar Sports,https://www.tapology.com/fightcenter/promotions/2668-ringstar-sports-rss,0.673519
5a538e41-265e-510d-b805-8acf2fe44d01,2051,Rio Bonito Fighting Championship,https://www.tapology.com/fightcenter/promotions/2051-rio-boniot-fighting-championship-rbfc,0.670432
a7dc4d40-1066-5dcc-81e6-3a251fcbdb6f,916,Rio Fight Championship,https://www.tapology.com/fightcenter/promotions/916-rio-fight-championship-rfc,0.662798
8a113514-7ffe-53b6-a88c-6f5800ca582d,3846,Rio MMA Fight Night,https://www.tapology.com/fightcenter/promotions/3846-rio-mma-fight-night-rmmafn,0.678688
d4c0dbea-f63b-5542-b365-386ebf292441,4149,Rio Open DC Pro,https://www.tapology.com/fightcenter/promotions/4149-rio-open-dc-pro-rodcp,0.694389
6a9504db-9c35-5196-9626-8a045d18630e,2429,Rioja Fighting Championship,https://www.tapology.com/fightcenter/promotions/2429-rioja-fighting-championship-rfc,0.737034
b5dceb9d-3a0d-5141-a3ef-c1918107b488,1296,Rise Fighting Championship,https://www.tapology.com/fightcenter/promotions/1296-rise-fighting-championship-rfc,0.719529
448833a0-ed91-541d-83ce-c245a4e52351,4246,Rise Fighting Championship,https://www.tapology.com/fightcenter/promotions/4246-rise-fighting-championship-rfc,0.719529
ced1487a-72ec-584f-8e6b-c006117d9994,2366,Rise Fighting Championship,https://www.tapology.com/fightcenter/promotions/2366-rise-fighting-championship-rfc,0.719529
6430b79c-61fe-56be-ae23-28d82126759d,2975,Rise Invitational,https://www.tapology.com/fightcenter/promotions/2975-rise-invitational-ri,0.704291
28fe4169-ef9e-595f-ba22-0724d39a3815,1123,Rise Of The Warrior,https://www.tapology.com/fightcenter/promotions/1123-rise-of-the-warrior-row,0.671247
e8ee5845-f499-57f0-8142-9dc1a2984c60,1692,Rise and Conquer Fight Show,https://www.tapology.com/fightcenter/promotions/1692-rise-and-conquer-fight-show-rac,0.688427
a81cef7c-a457-5362-a380-501cf56c1ce2,1527,Rise of Champions MMA,https://www.tapology.com/fightcenter/promotions/1527-rise-of-champions-mma-roc,0.713045
6b938162-dd26-54b6-86bc-07425ee97a50,290,Rise of a Warrior,https://www.tapology.com/fightcenter/promotions/290-rise-of-a-warrior-rw,0.695269
29fa5f1e-fe22-5813-b01e-4a995db195dd,4270,Rise of the Prospects,https://www.tapology.com/fightcenter/promotions/4270-rise-of-the-prospects-rotp,0.676093
861ce1b7-fb95-5c7d-97c8-db9510f0db05,773,Rising On Fighting Championship,https://www.tapology.com/fightcenter/promotions/773-rising-on-fighting-championship-rofc,0.663477
a4e30cd9-ccff-55a4-9c28-7bb40bf804f1,2676,Rising Star Promotions,https://www.tapology.com/fightcenter/promotions/2676-rising-star-promotions-rsp,0.72616
e29b89d0-9d84-54f7-83f8-a690ef7c3e04,2360,Risk Fight League,https://www.tapology.com/fightcenter/promotions/2360-risk-fight-league-rfl,0.664892
8e364117-770b-5334-b5d8-156fecd334c3,1286,Rival Fight League,https://www.tapology.com/fightcenter/promotions/1286-rival-fight-league-rfl,0.706959
